,Gross Area,Interior Area,Bedrooms,Baths,Floor,Type,Status,Price,City
5021,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5022,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5023,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5024,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5025,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5026,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5027,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5028,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5029,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5030,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5031,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5032,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5033,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5034,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5035,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5036,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5037,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5038,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5039,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5040,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5041,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5042,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5043,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5044,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5045,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5046,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5047,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5048,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5049,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5050,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5051,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5052,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5053,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5054,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5055,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5056,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5057,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5058,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5059,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5060,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5061,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5062,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5063,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5064,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5065,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5066,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5067,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5068,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5069,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5070,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5071,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5072,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5073,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5074,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5075,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5076,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5077,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5078,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5079,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5080,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5081,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5082,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5083,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5084,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5085,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5086,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5087,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5088,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5089,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5090,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5091,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5092,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5093,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5094,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5095,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5096,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5097,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5098,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5099,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5100,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5101,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5102,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5103,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5104,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5105,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5106,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5107,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5108,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5109,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5110,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5111,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5112,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5113,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5114,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5115,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5116,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5117,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5118,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5119,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5120,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5121,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5122,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5123,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5124,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5125,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5126,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5127,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5128,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5129,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5130,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5131,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5132,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5133,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5134,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5135,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5136,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5137,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5138,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5139,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5140,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5141,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5142,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5143,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5144,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5145,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5146,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5147,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5148,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5149,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5150,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5151,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5152,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5153,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5154,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5155,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5156,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5157,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5158,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5159,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5160,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5161,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5162,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5163,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5164,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5165,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5166,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5167,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5168,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5169,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5170,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5171,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5172,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5173,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5174,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5175,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5176,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5177,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5178,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5179,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5180,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5181,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5182,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5183,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5184,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5185,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5186,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5187,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5188,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5189,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5190,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5191,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5192,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5193,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5194,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5195,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5196,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5197,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5198,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5199,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5200,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5201,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5202,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5203,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5204,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5205,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5206,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5207,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5208,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5209,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5210,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5211,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5212,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5213,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5214,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5215,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5216,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5217,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5218,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5219,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5220,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5221,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5222,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5223,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5224,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5225,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5226,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5227,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5228,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5229,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5230,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5231,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5232,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5233,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5234,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5235,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5236,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5237,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5238,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5239,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5240,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5241,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5242,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5243,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5244,96.78 m2,96.78 m2,,1,1,Parking ,New ,,Tirana
5245,86 m2,68 m2,,1,2,Apartment ,Under Construction ,,Tirana
5246,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5247,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5248,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5249,168 m2,72 m2,,2,5,Apartment ,Under Construction ,,Himarë
5250,39 m2,30 m2,,2,5,Multipurpose space ,Used ,,Tirana
5251,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5252,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5253,180 m2,84 m2,,1,1,Apartment ,Under Construction ,,Himarë
5254,85 m2,66 m2,,1,1,Multipurpose space ,Used ,,Tirana
5255,76 m2,58 m2,,1,2,Multipurpose space ,Used ,,Tirana
5256,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5257,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5258,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5259,178 m2,141 m2,,2,5,Apartment ,Under Construction ,,Tirana
5260,182 m2,145 m2,,2,5,Apartment ,Under Construction ,,Tirana
5261,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5262,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5263,1104 m2,1104 m2,,1,1,Land ,Used ,,Tirana
5264,91 m2,38 m2,,1,1,Apartment ,Under Construction ,,Himarë
5265,180 m2,84 m2,,1,2,Apartment ,Under Construction ,,Himarë
5266,85 m2,66 m2,,1,2,Multipurpose space ,Used ,,Tirana
5267,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5268,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5269,86 m2,68 m2,,2,5,Apartment ,Under Construction ,,Tirana
5270,197 m2,157 m2,,2,5,Apartment ,Under Construction ,,Tirana
5271,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5272,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5273,168 m2,72 m2,,1,1,Apartment ,Under Construction ,,Himarë
5274,39 m2,30 m2,,1,1,Multipurpose space ,Used ,,Tirana
5275,1104 m2,1104 m2,,1,2,Land ,Used ,,Tirana
5276,91 m2,38 m2,,1,2,Apartment ,Under Construction ,,Himarë
5277,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5278,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5279,76 m2,58 m2,,2,5,Multipurpose space ,Used ,,Tirana
5280,96.78 m2,96.78 m2,,2,5,Parking ,New ,,Tirana
5281,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5282,197 m2,157 m2,,1,2,Apartment ,Under Construction ,,Tirana
5283,178 m2,141 m2,,1,1,Apartment ,Under Construction ,,Tirana
5284,182 m2,145 m2,,1,1,Apartment ,Under Construction ,,Tirana
5285,168 m2,72 m2,,1,2,Apartment ,Under Construction ,,Himarë
5286,39 m2,30 m2,,1,2,Multipurpose space ,Used ,,Tirana
5287,1104 m2,1104 m2,,2,5,Land ,Used ,,Tirana
5288,91 m2,38 m2,,2,5,Apartment ,Under Construction ,,Himarë
5289,180 m2,84 m2,,2,5,Apartment ,Under Construction ,,Himarë
5290,85 m2,66 m2,,2,5,Multipurpose space ,Used ,,Tirana
5291,76 m2,58 m2,,1,1,Multipurpose space ,Used ,,Tirana
5292,96.78 m2,96.78 m2,,1,2,Parking ,New ,,Tirana
5293,86 m2,68 m2,,1,1,Apartment ,Under Construction ,,Tirana
5294,197 m2,157 m2,,1,1,Apartment ,Under Construction ,,Tirana
5295,178 m2,141 m2,,1,2,Apartment ,Under Construction ,,Tirana
5296,182 m2,145 m2,,1,2,Apartment ,Under Construction ,,Tirana
5297,168 m2,72 m2,,,,Apartment ,Under Construction ,,Himarë
5298,39 m2,30 m2,,,,Multipurpose space ,Used ,,Tirana
5299,1104 m2,1104 m2,,,,Land ,Used ,,Tirana
5300,91 m2,38 m2,,,,Apartment ,Under Construction ,,Himarë
5301,180 m2,84 m2,,,,Apartment ,Under Construction ,,Himarë
5302,85 m2,66 m2,,,,Multipurpose space ,Used ,,Tirana
5303,76 m2,58 m2,,,,Multipurpose space ,Used ,,Tirana
5304,96.78 m2,96.78 m2,,,,Parking ,New ,,Tirana
5305,86 m2,68 m2,,,,Apartment ,Under Construction ,,Tirana
5306,197 m2,157 m2,,,,Apartment ,Under Construction ,,Tirana
5307,178 m2,141 m2,,,,Apartment ,Under Construction ,,Tirana
5308,182 m2,145 m2,,,,Apartment ,Under Construction ,,Tirana
5309,168 m2,72 m2,,,,Apartment ,Under Construction ,,Himarë
5310,39 m2,30 m2,,,,Multipurpose space ,Used ,,Tirana
